,price_avg
3276,1650.22
2298,1085.59
7982,904.95
6144,439.0
1927,1556.48
5123,509.9
258,2589.27
2981,2228.55
2879,1553.35
3421,794.71
3617,694.1
4672,1537.395
2316,2410.435
6829,1092.56
486,824.33
2240,812.03
5022,748.89
2606,1899.0
7,2185.005
3750,2097.87
6850,1334.8600000000001
4509,859.97
2471,3573.28
1838,1351.01
2305,1860.475
1022,2689.47
5477,1012.885
1080,1331.665
2020,1769.5
4077,717.66
6895,225.0
7043,185.48
3969,3794.53
7906,1049.9
3108,322.0
789,1899.0
7826,1179.95
1768,867.935
2848,1688.99
1104,969.39
5588,1175.43
6832,722.24
6881,1056.56
6558,2422.8
2663,1773.18
6625,3089.9
2321,2166.375
1746,589.165
614,863.5450000000001
4775,468.07500000000005
344,370.775
7260,1076.99
8021,829.95
3849,2677.99
5788,774.0
7051,599.0
3291,3499.0
97,1415.3049999999998
7305,842.9
1556,2003.76
3680,1083.59
3741,2375.99
6431,1359.9
5015,3957.91
1536,480.68
7110,1998.7
4733,676.545
4379,843.1949999999999
3763,1194.99
2119,2051.34
576,1399.0
7340,699.95
6184,743.21
6710,457.24
3122,1229.95
5133,608.2049999999999
7844,159.0
5262,1678.465
7879,1810.75
5415,806.5699999999999
4586,702.8
371,1071.13
1967,439.435
5723,1044.9
6973,1899.95
3764,1042.0
3745,975.0
2401,1832.0
4367,1005.8149999999999
5224,1428.99
7278,2876.87
3835,927.805
5560,1804.055
5578,762.25
5611,973.71
1184,605.735
7700,2065.45
1435,1236.595
7370,2159.95
7111,519.9
5318,798.0699999999999
884,1981.6149999999998
2329,3450.12
2700,1935.89
7000,1280.9
849,2479.175
585,1294.2350000000001
204,8144.255
1660,793.5550000000001
2043,1818.99
3330,2659.0
5005,1017.52
915,502.06
635,1042.135
5738,299.0
5196,17609.9
2003,766.5
162,1306.495
5522,1387.475
7253,1516.59
5154,1383.99
4822,410.92499999999995
885,1071.21
1445,1349.0
4752,470.115
6806,1244.4850000000001
5061,1075.3899999999999
5151,1570.555
2913,1649.0
1890,778.355
2716,1835.61
3469,1074.555
7409,1719.95
7726,1322.9
5565,726.9
4842,599.87
3412,999.0
6609,1749.9
6082,1419.9
6636,795.65
2125,1629.0
2032,549.0
5501,2545.04
550,477.23
1467,724.995
5605,976.46
2665,969.19
1929,1722.04
6368,2149.9
2814,2918.995
1914,751.105
7793,1399.95
2126,499.0
7030,1949.95
7252,2080.93
844,1838.4450000000002
3561,2209.58
4806,299.56
6428,1392.99
2200,863.665
7202,609.95
6880,800.08
399,1199.0
2039,2159.9300000000003
7746,1229.95
1296,924.3
5703,2249.9
7920,2261.01
4363,726.7650000000001
1862,455.525
1031,1367.425
1339,1105.96
5023,797.19
477,1580.8400000000001
2867,1136.08
8028,1029.95
1670,947.01
7488,3682.99
6990,1029.55
2579,966.0
1219,414.175
5263,858.225
7624,1199.95
6218,1223.91
5108,1229.9
877,1946.045
3031,1491.24
544,3078.2650000000003
1145,1416.905
7812,719.95
6374,2289.9
3476,769.43
5815,894.95
3019,912.25
4262,586.1949999999999
3336,859.94
5257,798.71
7960,1834.95
2636,1380.57
2870,915.23
6270,1849.95
7001,1974.95
5568,669.51
3678,1549.0
6940,2368.69
5299,365.03
7371,779.95
2686,3347.95
6474,2109.28
6245,629.0
1093,356.59000000000003
4390,1007.34
2114,1754.995
2501,1626.815
2052,1342.23
7207,1599.95
6210,2024.06
226,920.715
1024,1623.385
1958,999.0
5707,1846.48
1417,1299.095
2208,3359.495
704,769.9
1137,444.475
3998,1098.72
1797,940.8700000000001
5169,1229.9
2690,928.66
3580,1256.39
1050,1583.74
2286,1464.33
7291,2451.24
8045,1659.9
313,2028.06
2706,1099.0
2312,2201.0
5796,1004.95
2598,462.31
2188,618.0
3206,1109.95
6717,699.0
4074,906.49
1442,1702.565
7440,339.1
2571,679.14
5475,842.93
5851,499.0
5978,993.99
450,971.905
5111,1042.47
1297,1058.995
3824,2140.0
362,849.01
6512,2719.9
6441,349.57
2510,697.78
22,1980.835
2095,2199.23
1672,1550.99
709,431.69
5853,185.48
2800,944.49
1389,552.185
6570,1880.29
2518,952.27
3853,2111.0
2358,3150.9849999999997
462,394.0
4290,778.015
4189,1709.53
1505,648.495
3772,1082.46
282,951.345
4666,1523.585
4415,1088.145
4974,669.0
3629,1899.0
5686,299.0
2634,1149.0
1381,424.365
7283,1286.2
6320,999.95
601,883.7
4458,189.0
6566,1264.14
4867,353.58
8002,1874.95
7600,959.95
5279,425.0
3558,820.99
8055,2345.5
3047,1111.41
7185,1559.95
7907,3280.99
2595,1946.0
6010,1465.46
6515,1548.98
4173,589.0
4095,1663.9
7789,1214.95
690,2687.87
5167,969.37
3320,8990.26
6256,162.89499999999998
4190,424.73
2894,2099.0
3792,2586.01
5050,100.06
7082,1689.9
4147,299.485
2259,260.1
5900,1914.9
2352,3409.45
4987,1583.5
524,2162.745
525,1429.08
6311,1719.95
6506,655.99
6503,1013.99
6100,4362.155000000001
787,7376.36
6322,498.99
5690,1077.9
655,1152.615
6030,1041.74
2225,1149.77
370,949.0
6974,1151.62
4321,526.66
378,1609.99
5687,1474.33
2245,1047.565
6154,1554.8
1632,1943.5500000000002
7246,1089.0
3725,3571.99
972,1047.305
7268,1769.95
7571,949.95
6160,6718.72
5483,224.45
360,1263.495
3939,791.0
5414,1120.11
1259,1023.72
7581,1124.95
3789,2095.0
6824,819.0
2619,2043.37
3511,1674.0
2066,371.54999999999995
779,804.495
7416,914.95
3654,1799.21
7633,1369.95
7378,1184.95
5357,1848.1399999999999
4639,813.46
1693,1931.0949999999998
366,1159.0
6722,1809.04
5240,403.445
4434,1229.0
147,633.785
7100,1879.9
3154,1193.09
6376,1988.99
408,1088.19
7451,359.99
3546,1542.88
4289,469.99
3668,2338.7
3348,1606.75
5049,742.255
1044,858.975
8058,1199.9
864,1252.7399999999998
4032,1505.29
78,2930.755
2276,3186.34
5989,3008.4700000000003
7372,1399.95
7420,1939.95
6254,959.0
5564,764.6300000000001
796,383.99
2310,2061.59
4202,2585.5649999999996
4000,1142.34
5275,701.22
6713,662.78
3724,1209.14
6053,368.065
426,1201.72
393,2396.7650000000003
6036,1102.49
7614,949.95
4307,1124.435
2729,1801.4
7383,1199.95
5468,610.78
3584,6479.7
1477,4152.719999999999
6134,3059.845
6059,1312.21
5367,1652.27
3934,1140.73
7059,1489.9
6257,5367.31
7676,846.65
4833,1895.845
6273,792.13
2392,583.99
7964,1359.95
2489,646.175
5473,758.52
8063,2543.0
6287,673.35
466,707.815
163,1993.93
6993,614.39
7232,999.95
7728,909.95
7993,1099.95
2038,731.73
3147,729.0
910,534.975
6326,5888.36
4946,1315.5
2324,893.095
4588,1827.6499999999999
4714,4926.91
3811,925.89
6707,1764.99
1783,1250.06
1568,959.29
3088,718.37
6104,320.69
2073,3901.075
774,549.0
1527,5510.415
7834,249.99
4624,970.98
4326,398.70500000000004
6716,1499.0
5644,1866.73
3370,1621.54
827,1730.8
1416,2305.96
1395,2494.17
2177,989.005
1657,3750.8949999999995
7754,1169.95
400,1754.4899999999998
892,4299.0
3657,2758.0
7215,2039.95
1192,883.3299999999999
4351,447.175
5521,2379.77
2159,1870.745
5188,1589.9
458,791.1
6966,1081.36
1979,5517.53
694,753.595
6386,1960.99
7787,1089.95
1982,1259.08
2767,673.99
6467,423.5
6003,1812.55
4456,449.0
7013,804.95
1913,1271.8200000000002
7638,679.9
7140,1399.95
2545,1762.7849999999999
3095,433.0
3695,2732.895
854,3903.7299999999996
545,1910.3500000000001
3820,1890.0
4294,1034.0
3773,1449.65
6453,1086.8
6610,1728.99
5556,319.57
3021,1517.74
2580,579.245
1061,2705.835
1989,899.0
2581,2135.7200000000003
5953,1073.9
237,812.96
5026,1600.3200000000002
1146,519.0
6685,456.46
4366,1289.525
5976,1624.27
6651,444.41
6233,1399.99
3035,798.47
6398,1965.99
6495,2329.9
6918,734.95
6027,1445.13
4023,1299.6
3207,2126.42
7206,1044.95
4180,1087.73
6943,2312.48
3305,1400.0
1850,798.22
597,1473.9
2782,791.7950000000001
4244,700.0
564,567.6899999999999
6333,1017.0
7891,851.9
243,1131.2150000000001
4544,2251.085
5607,780.69
406,1614.075
1458,1064.8400000000001
261,2348.585
5424,2623.1
7363,665.95
1708,1809.325
1744,4201.705
5039,995.5
2547,1749.07
5819,1369.95
341,591.09
5643,189.99
1620,1981.995
4685,138.6
3821,2256.69
7981,1764.95
2842,530.02
1542,1565.9650000000001
6025,2695.0
7171,1339.95
7476,754.9
6987,948.4
6535,1570.22
1785,687.63
7953,563.95
4144,2063.77
5844,469.9
6387,2439.9
6552,1549.9
7546,1414.95
364,227.745
7973,676.95
7264,783.26
4834,576.75
4550,643.45
6442,979.98
7452,4680.47
2614,3756.41
5657,828.925
7399,899.95
7490,1507.9
3146,1195.1
7435,1583.4299999999998
2131,635.0
636,715.735
2544,1158.615
2722,650.28
7361,1349.95
4513,1322.4
5942,143.9
5743,1895.0
2367,4466.955
6199,833.21
3712,1174.0
3986,902.76
5494,1795.0
4318,1812.87
1513,2420.52
2443,4170.6
3976,2262.59
1245,861.78
2718,1846.99
2874,4912.79
5526,638.05
7375,1779.95
7778,506.95
6417,1849.9
4260,673.6700000000001
6026,1851.2
3121,1761.34
6909,1623.14
7974,1189.95
1754,511.78
2880,1983.35
6166,1519.56
5552,623.615
2525,3510.86
2616,1681.69
8034,375.99
6807,1790.0
6409,2489.9
714,4299.0
3106,613.495
6897,1515.99
5301,1019.41
6172,626.86
72,4737.68
4555,874.8050000000001
4948,834.99
7549,1124.95
5211,1172.99
1203,1612.875
2656,2802.33
1138,1000.275
1254,924.3
7235,1232.16
6667,648.14
6067,3258.79
3433,1585.2
5204,674.99
4115,251.28500000000003
1596,1208.3200000000002
4009,2328.26
3826,1917.43
4465,259.9
1356,451.015
8041,398.3
6149,1029.95
442,700.04
1113,699.0
2693,952.08
5709,1429.95
653,1621.38
1565,676.99
6151,289.0
6171,666.29
2909,2864.95
3595,795.0
7139,749.95
634,1732.95
4877,639.775
1262,1932.0
5539,752.965
484,377.01
1603,2004.3049999999998
4785,831.0550000000001
1480,874.405
3099,1284.0
5120,861.52
6221,2097.99
3350,2377.86
3777,1555.0
4252,179.0
5708,1021.9
5064,659.9
3301,1777.0
1085,1821.58
4924,459.9
2687,4074.085
1679,1037.775
2470,1705.575
5189,1642.63
6814,3650.26
6146,694.11
3164,1979.74
4083,499.99
7229,2159.95
7656,409.99
5756,568.9
7715,2068.39
5403,4175.26
1421,299.0
1872,510.5
1818,727.8
4064,1256.21
1494,589.735
5861,224.99
35,1628.415
6153,533.99
446,668.61
2399,1078.62
3747,667.99
6827,690.39
3253,2363.31
1299,2068.6800000000003
5998,766.0
4552,797.4300000000001
3503,2824.46
2166,2093.4049999999997
2692,2628.1
4123,1558.215
7788,1664.95
1700,2782.26
5886,523.29
5387,1942.73
1711,669.145
7783,799.95
6437,2599.0
3728,479.0
373,463.37
6213,3007.58
4991,482.11
7641,1024.0
140,1616.875
4993,623.4549999999999
4526,826.08
7518,1184.95
6642,379.0
721,1429.915
5355,764.7850000000001
3263,1074.99
7456,1149.0
4538,429.335
5669,929.6600000000001
407,1201.295
20,1723.83
1015,1168.625
5096,2680.99
2454,1879.76
2596,499.0
6063,711.66
2431,649.0
7635,3220.01
42,1652.9049999999997
2887,1554.0
3455,3957.12
3081,466.0
3448,456.32
4506,1098.675
5364,2006.42
11,671.28
4869,1665.54
1190,648.53
1976,1779.0
2552,1099.0
2920,983.4
3967,883.0
1038,1466.8
3948,2500.42
3046,2337.39
971,2649.32
2946,1242.73
3074,1910.63
3420,2438.49
5722,815.14
742,1386.45
4507,834.02
1455,909.71
2932,1928.55
4093,920.065
926,1348.7150000000001
6745,915.78
6308,1362.99
4196,658.7149999999999
7454,548.9
6317,579.99
2829,2039.14
1643,618.2
6408,2723.99
829,1148.95
1380,2311.7
3807,385.09
7840,655.53
7256,499.99
859,1596.965
1010,1460.01
6015,2415.65
4221,698.4649999999999
1656,433.725
1686,783.9300000000001
4698,628.75
3247,418.5
6797,4036.13
1360,2482.69
6314,990.0
3306,2133.43
5701,403.99
6215,1172.1
4892,4165.53
6319,1132.64
3308,694.92
7714,849.9
710,729.0
5215,1779.99
6443,997.0
3369,5190.0
3767,468.3
2451,740.935
7444,289.9
1340,3109.635
7511,3061.99
5518,558.79
6626,1434.99
5018,3066.71
4547,867.7750000000001
6755,456.76
996,1518.97
6419,2809.9
7327,1472.68
6951,943.42
6692,4459.98
4156,1927.4700000000003
3576,1999.99
2524,638.99
5350,631.84
3975,514.99
1211,558.995
4288,625.505
1537,666.64
6705,1022.895
5589,2400.16
1819,7172.01
1025,1489.0
128,2856.635
1377,1712.4
6222,1376.67
4577,744.015
901,552.835
2850,512.62
6788,1099.0
5567,1138.365
4510,577.69
7680,899.95
5525,955.5
6934,1336.92
3326,2469.87
6861,423.99
1221,3606.5
3970,2595.0
7249,269.0
4172,482.06499999999994
6916,661.41
6137,833.21
1252,1423.345
2320,1809.98
2797,1769.51
275,2265.215
4694,984.1700000000001
1048,1861.83
1242,3740.49
1019,1071.5149999999999
6589,383.26
5290,1389.6100000000001
3927,638.62
2583,862.5
4400,8474.29
1071,829.09
6007,2012.88
281,1319.51
1056,3340.71
1329,1368.6799999999998
978,681.715
2421,2082.75
6449,1219.9
1968,1687.7
5812,770.9
1287,3581.295
623,4399.0
6839,1165.38
1761,1685.355
1403,702.28
6582,3559.9
1598,2701.88
1674,892.77
3660,5679.71
2387,899.0
2241,1399.0
8013,624.95
3252,2152.4
3267,1832.0
1320,1391.315
579,2171.35
2400,1529.0
1293,3419.71
6576,2359.9
5067,1129.0
6688,4210.99
2022,440.34000000000003
2695,521.99
269,784.04
633,1100.045
5996,4855.52
3143,1139.59
3556,6117.54
7057,999.0
4503,1005.4300000000001
4130,919.0
7643,590.0
5656,635.28
5681,1222.0
2075,568.615
4463,649.9
6528,2424.19
2142,2999.95
27,1265.855
2069,2421.4700000000003
4034,481.0
7301,1329.95
3292,468.99
7519,2469.9
3913,2295.89
129,674.965
6000,429.0
7914,1719.95
4708,960.49
13,2008.0549999999998
7339,1046.38
4583,503.565
1544,1386.395
2405,1846.21
4757,293.385
3112,904.99
4112,838.42
2374,1439.99
375,566.995
5898,449.0
6947,1454.97
949,1329.935
7719,964.95
4682,582.165
2176,1350.3600000000001
3683,830.0
6389,3519.9
7331,1417.98
6798,1349.0
3716,2821.17
532,2540.06
3809,2399.0
6318,5046.43
4841,1930.08
1282,920.7249999999999
4388,2391.635
1407,1200.54
4959,878.025
4116,2098.385
4497,463.99
1817,759.1949999999999
3036,1799.0
1456,999.0
6052,881.99
7852,1481.54
3910,2695.0
5746,1509.9
1286,2068.54
4812,420.57000000000005
1731,970.995
965,2164.13
7407,814.95
6459,743.2
7146,2434.95
7411,1549.95
404,501.93
2100,2413.995
7822,999.95
2006,669.675
158,1115.335
3991,1272.92
5563,1069.0
912,907.015
353,1160.85
5438,911.0
4648,479.0
4237,615.4399999999999
761,569.975
3028,551.835
8023,2074.95
2977,1431.4
311,1499.0
4753,464.1
665,1634.185
2018,498.89
3759,611.51
306,2317.775
2368,499.0
4899,793.0
2394,1081.52
3797,1269.61
3903,1607.955
1956,1618.54
7087,1542.9
3515,830.31
756,1528.6149999999998
3731,659.0
5889,2739.94
1279,4361.825
5961,1465.1
6143,2688.04
7143,1749.95
3687,411.33
2163,2116.4
5176,995.99
4216,384.675
5079,483.81
5013,699.0
517,1336.62
7222,1414.95
410,1142.255
6038,926.0
8030,2399.95
7969,1499.95
7003,594.95
207,1331.01
6577,2238.62
460,2135.91
2083,1092.5
2476,1823.77
250,969.5799999999999
6903,1141.915
5549,927.865
1120,703.0
6559,2873.99
1732,1680.62
4014,1293.61
6509,1680.09
722,2501.07
556,6702.58
1454,2499.0
2301,1484.955
3213,8519.57
7699,2690.99
1954,744.14
638,964.49
316,1379.0
7578,969.95
5536,1380.94
429,2647.925
7916,2492.27
105,1450.53
3100,839.0
4345,1549.01
2198,1174.5749999999998
1728,832.775
89,2748.245
2270,1832.0
3248,2110.72
6041,779.95
1978,990.495
4151,759.0
2905,2002.1
1,1971.335
4444,1340.71
945,839.0
6922,1021.17
2777,774.645
5317,869.725
6195,1010.34
595,1519.1599999999999
7774,859.95
6073,779.95
2993,627.88
2496,3121.05
1595,1803.1999999999998
6507,3259.9
6750,1389.62
213,927.24
785,2270.21
6842,609.53
3587,2943.955
6344,635.28
2072,697.985
7323,1391.77
5532,1217.405
1586,753.1949999999999
165,1649.0
4811,1086.17
3658,1205.0
6192,4365.49
7668,1854.99
5551,1925.79
2042,1801.96
273,1302.655
3961,608.2
4274,1451.4850000000001
6450,853.63
3887,1142.99
5295,2461.17
395,2107.77
587,982.3199999999999
7930,3851.46
8036,1849.9
7481,2035.4899999999998
6643,379.0
7712,1765.34
6541,1426.99
523,899.4649999999999
1782,427.315
1904,3048.86
5467,1813.975
4072,721.95
3426,861.49
2283,1345.845
3300,422.37
529,1110.16
3003,1979.0
4580,1182.62
4002,870.57
5770,972.32
698,1099.0
7623,1774.95
4551,1639.895
3726,467.58
5921,1739.83
1063,1715.705
594,549.0
522,499.0
3464,1545.8
3770,8507.47
5891,3591.08
6660,2259.5950000000003
5291,608.885
1626,965.605
3702,1162.46
7694,2074.71
8060,1129.99
1832,1347.08
799,484.0
800,1797.96
6648,189.99
1883,1589.21
2009,1102.75
3309,534.0
3690,813.49
943,1001.315
4070,2200.86
6017,2876.87
5741,859.0
5618,1144.03
7491,1184.95
4286,260.495
4133,931.62
7156,994.95
4223,2889.38
998,477.23
6237,1288.99
3543,1272.98
7374,1524.95
3877,1407.24
5773,1564.95
6784,2544.5249999999996
3160,1167.97
3225,4817.06
5179,5318.555
5922,1034.18
3277,2294.63
6526,1903.99
1111,581.4
6715,1871.19
2901,581.565
896,811.5550000000001
7954,671.95
6271,1278.99
518,899.01
7447,2058.1
4942,2278.87
1471,447.645
3645,500.5
3701,1400.67
4774,446.18499999999995
2557,2016.05
3052,405.0
4106,866.6949999999999
7645,1304.49
916,914.42
28,2916.13
6937,1330.9
2558,1514.385
2473,1764.12
5153,1079.9
5458,338.44
769,593.9200000000001
3846,1470.0
4920,1726.58
284,1062.025
691,2170.42
7460,1872.32
2389,1336.62
6505,763.99
6946,620.54
21,963.51
2809,2518.99
895,1734.175
927,553.1
1053,1300.2150000000001
7722,694.95
1278,2116.965
4688,766.9449999999999
6997,1384.95
7506,189.71
277,1271.145
5194,3309.9
2113,665.35
1258,1023.495
2422,1699.0
575,376.815
1450,980.71
4005,1654.62
5199,612.99
1260,1276.665
6070,1823.32
4790,231.0
3618,1171.63
2565,2242.5299999999997
5557,5793.98
1018,2270.87
4879,1912.6599999999999
4651,1436.895
7236,548.715
7962,1799.95
2093,3795.75
5464,452.1
6383,3159.9
1709,984.555
6977,2188.21
7334,2930.99
5455,765.485
2014,5397.8
294,335.11
1566,1276.355
2041,1959.99
592,1174.9299999999998
3410,2777.37
2445,848.28
2158,1428.0
4105,772.995
7077,3116.99
3839,637.26
3600,1485.045
2776,1341.44
4628,1591.7800000000002
5261,535.06
7354,1899.95
7362,1559.95
560,469.825
4904,656.1500000000001
2519,1355.135
3836,4299.0
4393,792.97
7218,1164.95
5401,833.21
1735,1258.425
2659,3646.29
7289,1729.9
1723,2086.23
2168,739.99
3315,1180.45
2423,3103.9849999999997
4418,388.955
1298,1181.385
6884,3916.94
6410,1347.15
7217,1449.95
4036,846.3299999999999
6102,464.9
6122,383.5
1610,401.395
7579,894.95
7502,928.9
2191,665.13
2438,930.585
317,495.22
7248,2403.0
3178,1399.95
5345,553.595
6457,693.94
7825,869.95
4143,815.8
803,908.815
3079,995.4
1730,944.175
3473,1139.43
36,318.765
4657,530.9200000000001
923,1229.245
5836,1774.97
5407,1928.99
4079,1121.925
5482,987.7749999999999
4240,512.94
984,2347.495
993,1196.915
6601,2959.9
1431,2571.21
1579,1460.42
4242,1338.49
5696,179.0
6445,441.1
4372,594.985
1368,1803.1999999999998
7555,1739.95
7648,955.54
997,1214.005
2739,936.17
5157,3209.9
1659,1209.49
1303,1284.6
3775,1999.0
1393,2310.09
1962,696.495
4784,789.375
6802,661.02
3232,4074.23
2059,1197.56
902,914.42
4985,365.83
4176,849.0
4362,496.57500000000005
2,3331.8450000000003
2138,668.995
858,1253.6599999999999
2794,2679.91
2516,1888.0
1943,2005.4
1615,1433.005
5988,652.99
1942,691.905
5250,398.845
7597,834.95
5755,3229.9
2793,2744.47
733,1255.4299999999998
53,2948.675
1816,1800.0
3945,1629.0
6124,1433.25
2604,703.07
2857,1478.79
946,710.06
6664,1152.61
832,1690.545
4428,371.015
3487,824.99
1402,460.095
3656,1058.54
894,637.3299999999999
5541,2934.59
5818,1643.8
5805,1099.95
4976,690.4749999999999
1897,892.9100000000001
5293,614.49
10,799.49
3502,628.35
5533,817.69
1481,731.4449999999999
814,471.0
6838,723.355
6356,1689.9
4175,1084.99
2137,899.01
6823,1463.99
7992,1114.95
2263,1137.16
973,1079.315
4601,908.8800000000001
2688,845.0
6211,5192.07
711,3040.47
433,1407.4450000000002
4495,2000.2
6194,1595.0
145,503.80999999999995
2062,2965.95
6785,2761.34
1178,1272.55
3592,1643.8
2079,779.3299999999999
3859,4019.25
2680,2056.49
4591,495.425
4542,1138.56
6588,2469.9
6697,668.81
4468,1203.4850000000001
2469,1719.8
1275,1022.475
1790,2124.425
3603,3791.81
271,1451.825
4901,1162.045
8027,1144.95
244,949.0
7817,884.95
4681,903.13
2061,4832.21
7439,1988.62
7015,1539.95
821,464.195
6127,3477.29
3909,2178.29
7808,2299.95
7998,1069.95
6565,1379.88
1827,2039.6750000000002
6868,792.0
4453,1080.1799999999998
2511,846.1
548,1313.495
3317,1699.0
745,350.89
310,948.79
3613,3499.99
1144,559.0
5658,195.0
7937,2334.95
4218,590.81
2826,3825.92
930,1105.65
6774,1330.39
3679,2401.77
4066,1615.71
38,798.495
4566,751.775
4385,514.6800000000001
3040,206.5
5402,6056.75
8044,1556.12
5329,1706.1
2724,432.37
3299,387.41
1195,990.495
7328,827.9
618,1684.63
7915,895.9
1485,1728.32
4604,1090.67
3101,795.815
944,2862.595
2463,2129.0
5195,715.99
7288,5212.51
6553,1026.97
4931,621.105
834,4726.27
1540,389.0
2987,966.3249999999999
4339,1300.24
632,649.0
4537,764.51
3953,3667.99
391,855.995
4452,163.555
7854,745.2
6029,1244.71
4097,848.4300000000001
401,379.0
4915,898.855
5246,3453.05
6534,731.11
3442,1155.83
46,3316.62
5772,557.9
7733,1879.72
7942,1934.95
3735,2238.6
3823,1615.99
7389,1579.95
5320,780.865
5431,966.46
7821,999.95
2465,1970.8049999999998
5718,739.9
1769,1069.18
7791,984.95
6620,2259.99
4169,1359.0
7631,501.95
339,1396.77
215,2279.74
3757,1610.0
1354,1347.76
7382,609.95
7802,1299.95
3997,659.59
3733,328.76
329,940.74
7046,298.32
3063,1029.99
7701,674.95
3182,938.06
7794,959.95
2354,1061.885
4304,4165.53
3641,525.45
1476,932.05
171,805.995
4310,736.275
6771,1400.37
3661,940.76
4333,1194.52
5269,3917.885
6595,2679.9
6304,3069.9
7695,842.535
948,4999.84
60,1351.18
1253,1886.955
5875,12761.2
5247,317.03
7866,497.0
2149,3274.07
1543,593.5450000000001
153,1514.0
483,483.0
6239,599.0
4567,838.8
4024,1093.26
1781,763.01
757,437.495
1804,2407.04
6721,629.4
6331,399.0
4608,842.43
4962,800.505
2768,758.12
6770,4007.14
4300,671.005
1346,1853.8449999999998
7190,1384.95
2911,681.48
186,631.335
1149,751.8
2087,1419.59
6779,1821.87
7151,1999.95
148,1179.0
4231,765.71
4998,608.2
6548,742.81
3446,2531.91
4897,999.9
2923,1584.2
3875,5870.29
1399,1550.915
6058,294.9
7620,522.95
6686,2711.59
5810,1872.32
3722,2260.0
7266,232.76
4906,829.985
3087,2411.29
3026,2745.78
7028,645.95
1727,1763.885
3010,1120.1799999999998
456,524.505
6253,399.99
6760,2741.83
613,899.85
4370,1128.975
4935,1318.5
6854,1984.95
2103,1627.5700000000002
4159,3045.47
6572,3009.9
1641,911.075
4792,1381.46
5609,1082.085
5911,1153.9
7080,888.0
40,467.84499999999997
5587,1072.65
2118,645.03
4029,759.78
2204,240.215
74,1111.4450000000002
6470,1009.0
7951,749.95
2714,1354.065
3255,972.32
2105,2349.0
443,884.745
2080,599.0
2592,275.98
1314,1550.99
7422,1099.95
3518,3965.71
1317,2325.265
236,930.13
6738,694.56
2654,3341.7749999999996
4725,811.995
2625,1587.8049999999998
3357,626.7
3261,1999.0
4060,522.015
